12112412061161176,SENSEX 24 Dec 06 84100 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0684100PE,12,11,1161176,SENSEX,1,84100.0,PE,12100000001,None,0,0.0
12112412061161181,SENSEX 24 Dec 06 81900 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0681900PE,12,11,1161181,SENSEX,1,81900.0,PE,12100000001,None,0,0.0
12112412061161182,SENSEX 24 Dec 06 80400 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0680400PE,12,11,1161182,SENSEX,1,80400.0,PE,12100000001,None,0,0.0
12112412061161183,SENSEX 24 Dec 06 84400 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0684400CE,12,11,1161183,SENSEX,1,84400.0,CE,12100000001,None,0,0.0
12112412061161184,SENSEX 24 Dec 06 77600 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0677600PE,12,11,1161184,SENSEX,1,77600.0,PE,12100000001,None,0,0.0
12112412061161187,SENSEX 24 Dec 06 80700 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0680700CE,12,11,1161187,SENSEX,1,80700.0,CE,12100000001,None,0,0.0
12112412061161189,SENSEX 24 Dec 06 82400 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0682400CE,12,11,1161189,SENSEX,1,82400.0,CE,12100000001,None,0,0.0
12112412061161193,SENSEX 24 Dec 06 77900 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0677900CE,12,11,1161193,SENSEX,1,77900.0,CE,12100000001,None,0,0.0
12112412061161197,SENSEX 24 Dec 06 79600 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0679600CE,12,11,1161197,SENSEX,1,79600.0,CE,12100000001,None,0,0.0
12112412061161199,SENSEX 24 Dec 06 84700 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0684700PE,12,11,1161199,SENSEX,1,84700.0,PE,12100000001,None,0,0.0
12112412061161200,SENSEX 24 Dec 06 78100 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0678100CE,12,11,1161200,SENSEX,1,78100.0,CE,12100000001,None,0,0.0
12112412061161201,SENSEX 24 Dec 06 83200 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0683200PE,12,11,1161201,SENSEX,1,83200.0,PE,12100000001,None,0,0.0
12112412061161208,SENSEX 24 Dec 06 82700 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0682700PE,12,11,1161208,SENSEX,1,82700.0,PE,12100000001,None,0,0.0
12112412061161209,SENSEX 24 Dec 06 81200 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0681200PE,12,11,1161209,SENSEX,1,81200.0,PE,12100000001,None,0,0.0
12112412061161213,SENSEX 24 Dec 06 85200 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0685200CE,12,11,1161213,SENSEX,1,85200.0,CE,12100000001,None,0,0.0
12112412061161217,SENSEX 24 Dec 06 79900 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0679900PE,12,11,1161217,SENSEX,1,79900.0,PE,12100000001,None,0,0.0
12112412061161219,SENSEX 24 Dec 06 78400 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0678400PE,12,11,1161219,SENSEX,1,78400.0,PE,12100000001,None,0,0.0
12112412061161220,SENSEX 24 Dec 06 81500 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0681500CE,12,11,1161220,SENSEX,1,81500.0,CE,12100000001,None,0,0.0
12112412061161222,SENSEX 24 Dec 06 80000 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0680000CE,12,11,1161222,SENSEX,1,80000.0,CE,12100000001,None,0,0.0
12112412061161226,SENSEX 24 Dec 06 83200 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0683200CE,12,11,1161226,SENSEX,1,83200.0,CE,12100000001,None,0,0.0
12112412061161231,SENSEX 24 Dec 06 78700 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0678700CE,12,11,1161231,SENSEX,1,78700.0,CE,12100000001,None,0,0.0
12112412061161235,SENSEX 24 Dec 06 84000 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0684000PE,12,11,1161235,SENSEX,1,84000.0,PE,12100000001,None,0,0.0
12112412061161241,SENSEX 24 Dec 06 81800 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0681800PE,12,11,1161241,SENSEX,1,81800.0,PE,12100000001,None,0,0.0
12112412061161242,SENSEX 24 Dec 06 80300 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0680300PE,12,11,1161242,SENSEX,1,80300.0,PE,12100000001,None,0,0.0
12112412061161245,SENSEX 24 Dec 06 83500 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0683500PE,12,11,1161245,SENSEX,1,83500.0,PE,12100000001,None,0,0.0
12112412061161246,SENSEX 24 Dec 06 82000 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0682000PE,12,11,1161246,SENSEX,1,82000.0,PE,12100000001,None,0,0.0
12112412061161251,SENSEX 24 Dec 06 79200 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0679200PE,12,11,1161251,SENSEX,1,79200.0,PE,12100000001,None,0,0.0
12112412061161253,SENSEX 24 Dec 06 83800 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0683800CE,12,11,1161253,SENSEX,1,83800.0,CE,12100000001,None,0,0.0
12112412061161255,SENSEX 24 Dec 06 82300 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0682300CE,12,11,1161255,SENSEX,1,82300.0,CE,12100000001,None,0,0.0
12112412061161258,SENSEX 24 Dec 06 FUT ,11,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D06FUT,12,11,1161258,SENSEX,1,-1.0,,12100000001,None,0,0.0
12112412061161259,SENSEX 24 Dec 06 79500 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0679500CE,12,11,1161259,SENSEX,1,79500.0,CE,12100000001,None,0,0.0
12112412061161265,SENSEX 24 Dec 06 77500 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0677500CE,12,11,1161265,SENSEX,1,77500.0,CE,12100000001,None,0,0.0
12112412061161266,SENSEX 24 Dec 06 82600 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0682600PE,12,11,1161266,SENSEX,1,82600.0,PE,12100000001,None,0,0.0
12112412061161268,SENSEX 24 Dec 06 81100 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0681100PE,12,11,1161268,SENSEX,1,81100.0,PE,12100000001,None,0,0.0
12112412061161272,SENSEX 24 Dec 06 84300 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0684300PE,12,11,1161272,SENSEX,1,84300.0,PE,12100000001,None,0,0.0
12112412061161278,SENSEX 24 Dec 06 80600 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0680600PE,12,11,1161278,SENSEX,1,80600.0,PE,12100000001,None,0,0.0
