101224120610672,USDINR 24 Dec 06 83.875 CE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0683.875CE,10,12,10672,USDINR,1,83.875,CE,10120000001,None,0,0.0
101224120610673,USDINR 24 Dec 06 83.875 PE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0683.875PE,10,12,10673,USDINR,1,83.875,PE,10120000001,None,0,0.0
101224120610674,USDINR 24 Dec 06 84 CE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0684CE,10,12,10674,USDINR,1,84.0,CE,10120000001,None,0,0.0
101224120610675,USDINR 24 Dec 06 84 PE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0684PE,10,12,10675,USDINR,1,84.0,PE,10120000001,None,0,0.0
101224120610678,USDINR 24 Dec 06 84.125 CE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0684.125CE,10,12,10678,USDINR,1,84.125,CE,10120000001,None,0,0.0
101224120610679,USDINR 24 Dec 06 84.125 PE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0684.125PE,10,12,10679,USDINR,1,84.125,PE,10120000001,None,0,0.0
101224120610680,USDINR 24 Dec 06 84.25 CE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0684.25CE,10,12,10680,USDINR,1,84.25,CE,10120000001,None,0,0.0
101224120610681,USDINR 24 Dec 06 84.25 PE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0684.25PE,10,12,10681,USDINR,1,84.25,PE,10120000001,None,0,0.0
101224120610682,USDINR 24 Dec 06 84.375 CE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0684.375CE,10,12,10682,USDINR,1,84.375,CE,10120000001,None,0,0.0
101224120610685,USDINR 24 Dec 06 84.375 PE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0684.375PE,10,12,10685,USDINR,1,84.375,PE,10120000001,None,0,0.0
101224120610686,USDINR 24 Dec 06 84.5 CE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0684.5CE,10,12,10686,USDINR,1,84.5,CE,10120000001,None,0,0.0
101224120610687,USDINR 24 Dec 06 84.5 PE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0684.5PE,10,12,10687,USDINR,1,84.5,PE,10120000001,None,0,0.0
101224120610688,USDINR 24 Dec 06 84.75 CE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0684.75CE,10,12,10688,USDINR,1,84.75,CE,10120000001,None,0,0.0
101224120610689,USDINR 24 Dec 06 84.75 PE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0684.75PE,10,12,10689,USDINR,1,84.75,PE,10120000001,None,0,0.0
101224120610690,USDINR 24 Dec 06 85 CE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0685CE,10,12,10690,USDINR,1,85.0,CE,10120000001,None,0,0.0
101224120610691,USDINR 24 Dec 06 85 PE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0685PE,10,12,10691,USDINR,1,85.0,PE,10120000001,None,0,0.0
101224120610692,USDINR 24 Dec 06 85.25 CE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0685.25CE,10,12,10692,USDINR,1,85.25,CE,10120000001,None,0,0.0
101224120610693,USDINR 24 Dec 06 85.25 PE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0685.25PE,10,12,10693,USDINR,1,85.25,PE,10120000001,None,0,0.0
101224120610694,USDINR 24 Dec 06 85.5 CE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0685.5CE,10,12,10694,USDINR,1,85.5,CE,10120000001,None,0,0.0
101224120610710,USDINR 24 Dec 06 85.5 PE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0685.5PE,10,12,10710,USDINR,1,85.5,PE,10120000001,None,0,0.0
101224120610711,USDINR 24 Dec 06 85.75 CE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0685.75CE,10,12,10711,USDINR,1,85.75,CE,10120000001,None,0,0.0
101224120610722,USDINR 24 Dec 06 85.75 PE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0685.75PE,10,12,10722,USDINR,1,85.75,PE,10120000001,None,0,0.0
101224120610723,USDINR 24 Dec 06 86 CE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0686CE,10,12,10723,USDINR,1,86.0,CE,10120000001,None,0,0.0
101224120610726,USDINR 24 Dec 06 86 PE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0686PE,10,12,10726,USDINR,1,86.0,PE,10120000001,None,0,0.0
101224120610727,USDINR 24 Dec 06 86.25 CE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0686.25CE,10,12,10727,USDINR,1,86.25,CE,10120000001,None,0,0.0
101224120610728,USDINR 24 Dec 06 86.25 PE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0686.25PE,10,12,10728,USDINR,1,86.25,PE,10120000001,None,0,0.0
101224120610729,USDINR 24 Dec 06 86.5 CE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0686.5CE,10,12,10729,USDINR,1,86.5,CE,10120000001,None,0,0.0
101224120610748,USDINR 24 Dec 06 86.5 PE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0686.5PE,10,12,10748,USDINR,1,86.5,PE,10120000001,None,0,0.0
101224120610749,USDINR 24 Dec 06 86.75 CE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0686.75CE,10,12,10749,USDINR,1,86.75,CE,10120000001,None,0,0.0
101224120610760,USDINR 24 Dec 06 86.75 PE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0686.75PE,10,12,10760,USDINR,1,86.75,PE,10120000001,None,0,0.0
101224120610761,USDINR 24 Dec 06 87 CE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0687CE,10,12,10761,USDINR,1,87.0,CE,10120000001,None,0,0.0
101224120610762,USDINR 24 Dec 06 87 PE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0687PE,10,12,10762,USDINR,1,87.0,PE,10120000001,None,0,0.0
101224120610766,USDINR 24 Dec 06 87.25 CE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0687.25CE,10,12,10766,USDINR,1,87.25,CE,10120000001,None,0,0.0
101224120610767,USDINR 24 Dec 06 87.25 PE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0687.25PE,10,12,10767,USDINR,1,87.25,PE,10120000001,None,0,0.0
101224120610768,USDINR 24 Dec 06 87.5 CE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0687.5CE,10,12,10768,USDINR,1,87.5,CE,10120000001,None,0,0.0
101224120610769,USDINR 24 Dec 06 87.5 PE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0687.5PE,10,12,10769,USDINR,1,87.5,PE,10120000001,None,0,0.0
101224120610770,USDINR 24 Dec 06 87.75 CE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0687.75CE,10,12,10770,USDINR,1,87.75,CE,10120000001,None,0,0.0
101224120610771,USDINR 24 Dec 06 87.75 PE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0687.75PE,10,12,10771,USDINR,1,87.75,PE,10120000001,None,0,0.0
101224120610772,USDINR 24 Dec 06 88 CE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0688CE,10,12,10772,USDINR,1,88.0,CE,10120000001,None,0,0.0
101224120610773,USDINR 24 Dec 06 88 PE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0688PE,10,12,10773,USDINR,1,88.0,PE,10120000001,None,0,0.0
101224120610774,USDINR 24 Dec 06 88.25 CE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0688.25CE,10,12,10774,USDINR,1,88.25,CE,10120000001,None,0,0.0
