543714,LANDMARK,LANDMARK,,-1.000000,1,,BSE,5.000000
810751,695MAHSDL31,695MAHSDL31,,-1.000000,10,,BSE,1.000000
723441,HDFCB2922,HDFCB2922,,-1.000000,1,,BSE,1.000000
957876,975FEL26,975FEL26,,-1.000000,1,,BSE,1.000000
810689,662KARSDL32,662KARSDL32,,-1.000000,10,,BSE,1.000000
543271,JUBLINGREA,JUBLINGREA,,-1.000000,1,,BSE,5.000000
512296,BHAGYNAGAR,BHAGYNAGAR,,-1.000000,1,,BSE,1.000000
724388,MOFSL270223,MOFSL270223,,-1.000000,1,,BSE,1.000000
973553,786BOM31,786BOM31,,-1.000000,1,,BSE,1.000000
959570,83LTFL30,83LTFL30,,-1.000000,1,,BSE,1.000000
974393,793ABFL26,793ABFL26,,-1.000000,1,,BSE,1.000000
524743,FISCHER,FISCHER,,-1.000000,1,,BSE,5.000000
543310,TIMESGREEN,TIMESGREEN,,-1.000000,2000,,BSE,1.000000
974620,81379KMIL26,81379KMIL26,,-1.000000,1,,BSE,1.000000
440030,751HUDC-ML-FL,751HUDC-ML-FL,,-1.000000,1,,BSE,1.000000
957077,891FEL24A,891FEL24A,,-1.000000,1,,BSE,1.000000
534623,JUPITERIN,JUPITERIN,,-1.000000,1,,BSE,1.000000
724446,ISL080323A,ISL080323A,,-1.000000,1,,BSE,1.000000
199125,MOM30INAV,MOM30INAV,,-1.000000,1,,BSE,1.000000
958688,1080CBI29,1080CBI29,,-1.000000,1,,BSE,1.000000
974979,0MSFL25,0MSFL25,,-1.000000,1,,BSE,1.000000
532728,MALUPAPER,MALUPAPER,,-1.000000,1,,BSE,1.000000
532056,ADIEXRE,ADIEXRE,,-1.000000,1,,BSE,1.000000
543386,FINOPB,FINOPB,,-1.000000,1,,BSE,5.000000
724247,PVRIN250123,PVRIN250123,,-1.000000,1,,BSE,1.000000
522004,BATLIBOI,BATLIBOI,,-1.000000,1,,BSE,1.000000
502219,BORORENEW,BORORENEW,,-1.000000,1,,BSE,5.000000
961787,818NHPC23,818NHPC23,,-1.000000,1,,BSE,1.000000
541006,ANGEL,ANGEL,,-1.000000,4000,,BSE,1.000000
974813,825THDCL26,825THDCL26,,-1.000000,1,,BSE,1.000000
533170,TAMBOLI,TAMBOLI,,-1.000000,1,,BSE,5.000000
523672,FLEXFO,FLEXFO,,-1.000000,1,,BSE,1.000000
543930,URAVI,URAVI,,-1.000000,1,,BSE,5.000000
543223,MAXINDIA,MAXINDIA,,-1.000000,1,,BSE,5.000000
543587,HDFC1406RG,HDFC1406RG,,-1.000000,1,,BSE,1.000000
973008,95SFL30,95SFL30,,-1.000000,1,,BSE,1.000000
543127,UTMTFS2DFR,UTMTFS2DFR,,-1.000000,1,,BSE,1.000000
543434,SUPRIYA,SUPRIYA,,-1.000000,1,,BSE,5.000000
500248,KRIFILIND,KRIFILIND,,-1.000000,1,,BSE,1.000000
533398,MUTHOOTFIN,MUTHOOTFIN,,-1.000000,1,,BSE,5.000000
937737,1075IML24A,1075IML24A,,-1.000000,1,,BSE,1.000000
516022,STARPAPER,STARPAPER,,-1.000000,1,,BSE,5.000000
938107,955NWIL27,955NWIL27,,-1.000000,1,,BSE,1.000000
800179,833GOI2032,833GOI2032,,-1.000000,10,,BSE,1.000000
199045,LICETFINAV,LICETFINAV,,-1.000000,1,,BSE,1.000000
955968,FFSP24MAR17,FFSP24MAR17,,-1.000000,1,,BSE,1.000000
502330,ANDHRAPAP,ANDHRAPAP,,-1.000000,1,,BSE,5.000000
800243,761CG2030,761CG2030,,-1.000000,10,,BSE,5.000000
973979,125CESP27,125CESP27,,-1.000000,1,,BSE,1.000000
936036,0KFL24A,0KFL24A,,-1.000000,1,,BSE,1.000000
500346,PUNJCOMMU,PUNJCOMMU,,-1.000000,1,,BSE,1.000000
512169,CAPRICORN,CAPRICORN,,-1.000000,1,,BSE,1.000000
543332,MFL,MFL,,-1.000000,1,,BSE,5.000000
936042,790MMFSL27,790MMFSL27,,-1.000000,1,,BSE,1.000000
938620,IML23062023,IML23062023,,-1.000000,1,,BSE,1.000000
524046,PETPLST,PETPLST,,-1.000000,1,,BSE,5.000000
